"Name","Status","ExitCode","DesktopInteract","ErrorControl","PathName","ServiceType","StartMode","Caption","Description","InstallDate","CreationClassName","Started","SystemCreationClassName","SystemName","AcceptPause","AcceptStop","DisplayName","ServiceSpecificExitCode","StartName","State","TagId","CheckPoint","DelayedAutoStart","ProcessId","WaitHint","PSComputerName","CimClass","CimInstanceProperties","CimSystemProperties"
"ProfSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k UserProfileService -p","Share Process","Auto","User Profile Service","This service is responsible for loading and unloading user profiles. If this service is stopped or disabled, users will no longer be able to successfully sign in or sign out, apps might have problems getting to users' data, and components registered to receive profile event notifications won't receive them.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","User Profile Service","0","LocalSystem","Running","0","0","False","2108","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"PushToInstall","OK","0","False","Ignore","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Manual","Windows PushToInstall Service","Provides infrastructure support for the Microsoft Store.  This service is started automatically and if disabled then remote installations will not function properly.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows PushToInstall Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"QWAVE","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Share Process","Manual","Quality Windows Audio Video Experience","Quality Windows Audio Video Experience (qWave) is a networking platform for Audio Video (AV) streaming applications on IP home networks. qWave enhances AV streaming performance and reliability by ensuring network quality-of-service (QoS) for AV applications. It provides mechanisms for admission control, run time monitoring and enforcement, application feedback, and traffic prioritization.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Quality Windows Audio Video Experience","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RasAuto","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Manual","Remote Access Auto Connection Manager","Creates a connection to a remote network whenever a program references a remote DNS or NetBIOS name or address.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Remote Access Auto Connection Manager","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RasMan","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs","Share Process","Auto","Remote Access Connection Manager","Manages dial-up and virtual private network (VPN) connections from this computer to the Internet or other remote networks. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Remote Access Connection Manager","0","localSystem","Running","0","0","False","9332","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"refsdedupsvc","OK","1077","False","Normal","C:\WINDOWS\System32\ReFsDedupSvc.exe","Own Process","Manual","ReFS Dedup Service","ReFS data deduplication and compression service to track file changes and run scheduled optimization jobs.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","ReFS Dedup Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RegSrvc","OK","1077","False","Normal","""C:\Program Files\Common Files\Intel\WirelessCommon\RegSrvc.exe""","Own Process","Disabled","Intel(R) PROSet/Wireless Registry Service","Provides registry access to all Intel® PROSet/Wireless Software components",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Intel(R) PROSet/Wireless Registry Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RemoteAccess","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs","Share Process","Disabled","Routing and Remote Access","Offers routing services to businesses in local area and wide area network environments.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Routing and Remote Access","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RemoteRegistry","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k localService -p","Share Process","Disabled","Remote Registry","Enables remote users to modify registry settings on this computer. If this service is stopped, the registry can be modified only by users on this computer. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Remote Registry","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RetailDemo","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k rdxgroup","Share Process","Manual","Retail Demo Service","The Retail Demo service controls device activity while the device is in retail demo mode.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Retail Demo Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RmSvc","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted","Share Process","Manual","Radio Management Service","Radio Management and Airplane Mode Service",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Radio Management Service","0","NT AUTHORITY\LocalService","Running","0","0","False","5060","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RpcEptMapper","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k RPCSS -p","Share Process","Auto","RPC Endpoint Mapper","Resolves RPC interfaces identifiers to transport endpoints. If this service is stopped or disabled, programs using Remote Procedure Call (RPC) services will not function properly.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","RPC Endpoint Mapper","0","NT AUTHORITY\NetworkService","Running","0","0","False","1452","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RpcLocator","OK","1077","False","Normal","C:\WINDOWS\system32\locator.exe","Own Process","Manual","Remote Procedure Call (RPC) Locator","In Windows 2003 and earlier versions of Windows, the Remote Procedure Call (RPC) Locator service manages the RPC name service database. In Windows Vista and later versions of Windows, this service does not provide any functionality and is present for application compatibility.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Remote Procedure Call (RPC) Locator","0","NT AUTHORITY\NetworkService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RpcSs","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k rpcss -p","Share Process","Auto","Remote Procedure Call (RPC)","The RPCSS service is the Service Control Manager for COM and DCOM servers. It performs object activations requests, object exporter resolutions and distributed garbage collection for COM and DCOM servers. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the RPCSS service running.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Remote Procedure Call (RPC)","0","NT AUTHORITY\NetworkService","Running","0","0","False","1452","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RstMwService","OK","0","False","Normal","C:\WINDOWS\System32\DriverStore\FileRepository\iaahcic.inf_amd64_99f6bd58bfe82726\RstMwService.exe","Own Process","Auto","Intel(R) Storage Middleware Service","RPC endpoint service which allows communication between driver and Windows Store Application",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Intel(R) Storage Middleware Service","0","LocalSystem","Running","0","0","False","8688","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"RtkAudioUniversalService","OK","0","False","Normal","C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_a42d9de41f05fa49\RtkAudUService64.exe","Own Process","Auto","Realtek Audio Universal Service","Realtek Audio Universal Service",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Realtek Audio Universal Service","0","LocalSystem","Running","0","0","False","8792","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SamSs","OK","0","False","Normal","C:\WINDOWS\system32\lsass.exe","Share Process","Auto","Security Accounts Manager","The startup of this service signals other services that the Security Accounts Manager (SAM) is ready to accept requests.  Disabling this service will prevent other services in the system from being notified when the SAM is ready, which may in turn cause those services to fail to start correctly. This service should not be disabled.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Security Accounts Manager","0","LocalSystem","Running","0","0","False","1132","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SCardSvr","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation","Share Process","Manual","Smart Card","Manages access to smart cards read by this computer. If this service is stopped, this computer will be unable to read smart cards. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Smart Card","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"ScDeviceEnum","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted","Share Process","Manual","Smart Card Device Enumeration Service","Creates software device nodes for all smart card readers accessible to a given session. If this service is disabled, WinRT APIs will not be able to enumerate smart card readers.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Smart Card Device Enumeration Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Schedule","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Auto","Task Scheduler","Enables a user to configure and schedule automated tasks on this computer. The service also hosts multiple Windows system-critical tasks. If this service is stopped or disabled, these tasks will not be run at their scheduled times. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Task Scheduler","0","LocalSystem","Running","0","0","False","2068","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SCPolicySvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs","Share Process","Manual","Smart Card Removal Policy","Allows the system to be configured to lock the user desktop upon smart card removal.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Smart Card Removal Policy","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SDRSVC","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k SDRSVC","Own Process","Manual","Windows Backup","Provides Windows Backup and Restore capabilities.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Backup","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"seclogon","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Manual","Secondary Logon","Enables starting processes under alternate credentials. If this service is stopped, this type of logon access will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Secondary Logon","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SECOMNService","OK","0","False","Normal","C:\WINDOWS\System32\DriverStore\FileRepository\seapo64.inf_amd64_deaeb20891c6fa3a\SECOMN64.exe","Own Process","Auto","Sonitude SECOMN Service","Sonitude SECOMN Service",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Sonitude SECOMN Service","0","LocalSystem","Running","0","0","False","8784","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SecurityHealthService","OK","0","False","Normal","C:\WINDOWS\system32\SecurityHealthService.exe","Own Process","Manual","Windows Security Service","Windows Security Service handles unified device protection and health information",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Security Service","0","LocalSystem","Running","0","0","False","14652","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SEMgrSvc","OK","1077","False","Ignore","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Own Process","Manual","Payments and NFC/SE Manager","Manages payments and Near Field Communication (NFC) based secure elements.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Payments and NFC/SE Manager","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SENS","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Share Process","Auto","System Event Notification Service","Monitors system events and notifies subscribers to COM+ Event System of these events.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","System Event Notification Service","0","LocalSystem","Running","0","0","False","2592","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Sense","OK","1077","False","Normal","""C:\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe""","Own Process","Manual","Windows Defender Advanced Threat Protection Service","Windows Defender Advanced Threat Protection service helps protect against advanced threats by monitoring and reporting security events that happen on the computer.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Defender Advanced Threat Protection Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SensorDataService","OK","1077","False","Normal","C:\WINDOWS\System32\SensorDataService.exe","Own Process","Manual","Sensor Data Service","Delivers data from a variety of sensors",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Sensor Data Service","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SensorService","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Sensor Service","A service for sensors that manages different sensors' functionality. Manages Simple Device Orientation (SDO) and History for sensors. Loads the SDO sensor that reports device orientation changes.  If this service is stopped or disabled, the SDO sensor will not be loaded and so auto-rotation will not occur. History collection from Sensors will also be stopped.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Sensor Service","0","LocalSystem","Running","0","0","False","16724","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SensrSvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Share Process","Manual","Sensor Monitoring Service","Monitors various sensors in order to expose data and adapt to system and user state.  If this service is stopped or disabled, the display brightness will not adapt to lighting conditions. Stopping this service may affect other system functionality and features as well.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Sensor Monitoring Service","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SessionEnv","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Manual","Remote Desktop Configuration","Remote Desktop Configuration service (RDCS) is responsible for all Remote Desktop Services and Remote Desktop related configuration and session maintenance activities that require SYSTEM context. These include per-session temporary folders, RD themes, and RD certificates.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Remote Desktop Configuration","0","localSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SgrmBroker","OK","1077","False","Normal","C:\WINDOWS\system32\Sgrm\SgrmBroker.exe","Own Process","Disabled","System Guard Runtime Monitor Broker","Monitors and attests to the integrity of the Windows platform.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","System Guard Runtime Monitor Broker","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SharedAccess","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Manual","Internet Connection Sharing (ICS)","Provides network address translation, addressing, name resolution and/or intrusion prevention services for a home or small office network.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Internet Connection Sharing (ICS)","0","LocalSystem","Running","0","0","False","4248","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"ShellHWDetection","OK","0","False","Ignore","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Auto","Shell Hardware Detection","Provides notifications for AutoPlay hardware events.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Shell Hardware Detection","0","LocalSystem","Running","0","0","False","8012","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"shpamsvc","OK","1077","False","Normal","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Share Process","Disabled","Shared PC Account Manager","Manages profiles and accounts on a SharedPC configured device",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Shared PC Account Manager","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"smphost","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k smphost","Own Process","Manual","Microsoft Storage Spaces SMP","Host service for the Microsoft Storage Spaces management provider. If this service is stopped or disabled, Storage Spaces cannot be managed.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Microsoft Storage Spaces SMP","0","NT AUTHORITY\NetworkService","Running","0","0","False","14712","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SmsRouter","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Share Process","Manual","Microsoft Windows SMS Router Service.","Routes messages based on rules to appropriate clients.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Microsoft Windows SMS Router Service.","0","NT Authority\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SNMPTrap","OK","1077","False","Normal","C:\WINDOWS\System32\snmptrap.exe","Own Process","Manual","SNMP Trap","Receives trap messages generated by local or remote Simple Network Management Protocol (SNMP) agents and forwards the messages to SNMP management programs running on this computer. If this service is stopped, SNMP-based programs on this computer will not receive SNMP trap messages. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","SNMP Trap","0","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"Spooler","OK","0","True","Normal","C:\WINDOWS\System32\spoolsv.exe","Own Process","Auto","Print Spooler","This service spools print jobs and handles interaction with the printer.  If you turn off this service, you won't be able to print or see your printers.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Print Spooler","0","LocalSystem","Running","0","0","False","8396","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"sppsvc","OK","0","False","Normal","C:\WINDOWS\system32\sppsvc.exe","Own Process","Auto","Software Protection","Enables the download, installation and enforcement of digital licenses for Windows and Windows applications. If the service is disabled, the operating system and licensed applications may run in a notification mode. It is strongly recommended that you not disable the Software Protection service.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Software Protection","0","NT AUTHORITY\NetworkService","Stopped","0","0","True","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SSDPSRV","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p","Share Process","Manual","SSDP Discovery","Discovers networked devices and services that use the SSDP discovery protocol, such as UPnP devices. Also announces SSDP devices and services running on the local computer. If this service is stopped, SSDP-based devices will not be discovered. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","SSDP Discovery","0","NT AUTHORITY\LocalService","Running","0","0","False","15224","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"ssh-agent","OK","1077","False","Normal","C:\WINDOWS\System32\OpenSSH\ssh-agent.exe","Own Process","Disabled","OpenSSH Authentication Agent","Agent to hold private keys used for public key authentication.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","OpenSSH Authentication Agent","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SstpSvc","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Share Process","Manual","Secure Socket Tunneling Protocol Service","Provides support for the Secure Socket Tunneling Protocol (SSTP) to connect to remote computers using VPN. If this service is disabled, users will not be able to use SSTP to access remote servers.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Secure Socket Tunneling Protocol Service","0","NT Authority\LocalService","Running","0","0","False","8676","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"StateRepository","OK","0","False","Normal","C:\WINDOWS\system32\svchost.exe -k appmodel -p","Share Process","Auto","State Repository Service","Provides required infrastructure support for the application model.",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","State Repository Service","0","LocalSystem","Running","0","0","False","4360","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"StiSvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k imgsvc","Own Process","Manual","Windows Image Acquisition (WIA)","Provides image acquisition services for scanners and cameras",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Windows Image Acquisition (WIA)","0","NT Authority\LocalService","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"StorSvc","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Own Process","Auto","Storage Service","Provides enabling services for storage settings and external storage expansion",,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","Storage Service","0","LocalSystem","Running","0","0","True","13208","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"svsvc","OK","1077","False","Normal","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Share Process","Manual","Spot Verifier","Verifies potential file system corruptions.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Spot Verifier","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"swprv","OK","0","False","Normal","C:\WINDOWS\System32\svchost.exe -k swprv","Own Process","Manual","Microsoft Software Shadow Copy Provider","Manages software-based volume shadow copies taken by the Volume Shadow Copy service. If this service is stopped, software-based volume shadow copies cannot be managed. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Win32_Service","False","Win32_ComputerSystem","HP-PROBOOK-MAS","False","False","Microsoft Software Shadow Copy Provider","0","LocalSystem","Stopped","0","0","False","0","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
"SynTPEnhService","OK","0","False","Normal","C:\WINDOWS\System32\SynTPEnhService.exe","Own Process","Auto","SynTPEnhService",,,"Win32_Service","True","Win32_ComputerSystem","HP-PROBOOK-MAS","False","True","SynTPEnhService","0","LocalSystem","Running","2","0","False","3400","0",,"root/cimv2:Win32_Service","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
