"Proc_Name","Proc_Path","Proc_CommandLine","Proc_ParentProcessId","Proc_ProcessId","Proc_Hash"
"Microsoft.AAD.BrokerPlugin.exe","C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Microsoft.AAD.BrokerPlugin.exe","""C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Microsoft.AAD.BrokerPlugin.exe"" -ServerName:App.AppXgvz9wxd0frjs1prgz5kvtcz083996jyv.mca","2188","31316","32CC47ADD845317CEBBF38AC1CED716C354CE96A5E73EA3B8F462ECC63C1031A"
"smartscreen.exe","C:\Windows\System32\smartscreen.exe","C:\Windows\System32\smartscreen.exe -Embedding","2188","24588","2F3B4F0B120E10CAF05AE37AB8918EE9338CBC38C3B5EEB1B887643BCC6B9552"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s fdPHost","1840","26636","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"explorer.exe","C:\WINDOWS\explorer.exe","C:\WINDOWS\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","2188","1672","B121D7F22BA12FD42E3663DE08305654C289F64C7DAEAD4A0047B7D88E366346"
"taskhostw.exe","C:\WINDOWS\system32\taskhostw.exe","taskhostw.exe","4016","32496","2FB8393C7824CC79C268146CB803054B64661333CF3C914F12CE5FF94C613636"
"AppVShNotify.exe","C:\Program Files\Common Files\Microsoft Shared\ClickToRun\AppVShNotify.exe","""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\AppVShNotify.exe""","6216","11480","DB92ABB7C830BD92C502D7DCB04884E0706E40C047A9E04648F2E3910F126B28"
"SearchIndexer.exe","C:\WINDOWS\system32\SearchIndexer.exe","C:\WINDOWS\system32\SearchIndexer.exe /Embedding","1840","22896","9741A6FF4E4FD5D36FCCB1ACF5CBA5850B1D3DFFCA7AFC1B97345B70587EECE7"
"remoting_host.exe","C:\Program Files (x86)\Google\Chrome Remote Desktop\133.0.6943.7\remoting_host.exe","""C:\Program Files (x86)\Google\Chrome Remote Desktop\133.0.6943.7\remoting_host.exe"" --type=daemon --host-config=""C:\ProgramData\Google\Chrome Remote Desktop\host.json""","1840","34192","E7F207EE6B8B5683DD27580863E80017C2082E3C66BF75B4582BDB2359C0D9C8"
"remoting_host.exe","C:\Program Files (x86)\Google\Chrome Remote Desktop\133.0.6943.7\remoting_host.exe","""C:\Program Files (x86)\Google\Chrome Remote Desktop\133.0.6943.7\remoting_host.exe"" --type=host --mojo-pipe-token=9342695180469260783 --mojo-platform-channel-handle=996","34192","27612","E7F207EE6B8B5683DD27580863E80017C2082E3C66BF75B4582BDB2359C0D9C8"
"explorer.exe","C:\WINDOWS\explorer.exe","C:\WINDOWS\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","2188","25000","B121D7F22BA12FD42E3663DE08305654C289F64C7DAEAD4A0047B7D88E366346"
"ctfmon.exe","C:\WINDOWS\system32\ctfmon.exe","/QuitInfo:0000000000000294;0000000000000298; ","4520","10016","17716BE160B9B7C844F4EF570E0C174CB0F04A5A4A2930B0391C0A7FBFB7352F"
"ShellHost.exe","C:\Windows\System32\ShellHost.exe","""C:\Windows\System32\ShellHost.exe""","1864","32680","5AED6E23C6A8160B9EAC8E927B7E7FCD963390324732E1F80D98E29EDA0D827C"
"explorer.exe","C:\WINDOWS\explorer.exe","C:\WINDOWS\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","2188","12080","B121D7F22BA12FD42E3663DE08305654C289F64C7DAEAD4A0047B7D88E366346"
"svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s AppMgmt","1840","28560","324451797AC909A4DD40C7A2F7347EF91F6B7C786941AD5035F609C0FC15EDAA"
"OneDrive.exe","C:\Program Files\Microsoft OneDrive\OneDrive.exe","""C:\Program Files\Microsoft OneDrive\OneDrive.exe"" /client=Personal /background","35856","20264","CF724B512DA14962526B791A7DBF0F5946BE1991F865A3329605A382D7BF20F1"
"Microsoft.SharePoint.exe","C:\Program Files\Microsoft OneDrive\25.004.0109.0002\Microsoft.SharePoint.exe","""C:\Program Files\Microsoft OneDrive\25.004.0109.0002\Microsoft.SharePoint.exe""","20868","6976","56C2922BACC404091F29A80F8994A71E3F4C7AB54172D51B6C37CE2926229559"
"FileSyncHelper.exe","C:\Program Files\Microsoft OneDrive\25.004.0109.0002\FileSyncHelper.exe","""C:\Program Files\Microsoft OneDrive\25.004.0109.0002\FileSyncHelper.exe""","1840","14348","9D763007FD92AF4135CCEC811922E8B80ED5D54DBD02847C88A3A4DB6A04AA9D"
"OneDrive.exe","C:\Program Files\Microsoft OneDrive\OneDrive.exe","""C:\Program Files\Microsoft OneDrive\OneDrive.exe"" /client=Business1 /background","35856","30540","CF724B512DA14962526B791A7DBF0F5946BE1991F865A3329605A382D7BF20F1"
"explorer.exe","C:\WINDOWS\explorer.exe","C:\WINDOWS\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","2188","21884","B121D7F22BA12FD42E3663DE08305654C289F64C7DAEAD4A0047B7D88E366346"
"FileCoAuth.exe","C:\Program Files\Microsoft OneDrive\25.004.0109.0002\FileCoAuth.exe","""C:\Program Files\Microsoft OneDrive\25.004.0109.0002\FileCoAuth.exe"" -Embedding","2188","35356","F4E689CB3A578D52D3855FB89A92C7FA0441ABB4423EF73235DBF67E9BE3B278"
"explorer.exe","C:\WINDOWS\explorer.exe","C:\WINDOWS\explorer.exe /factory,{5BD95610-9434-43C2-886C-57852CC8A120} -Embedding","2188","6116","B121D7F22BA12FD42E3663DE08305654C289F64C7DAEAD4A0047B7D88E366346"
"SystemSettings.exe","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","""C:\Windows\ImmersiveControlPanel\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel","2188","35436","4DA19D35F32B82F04D88107F10727F7ADC81259603159D0ADDE620610E5DAF3D"
"IntelSoftwareAssetManagerService.exe","C:\Program Files\Intel\SUR\QUEENCREEK\Updater\bin\IntelSoftwareAssetManagerService.exe","""C:\Program Files\Intel\SUR\QUEENCREEK\Updater\bin\IntelSoftwareAssetManagerService.exe"" --automatic","4016","21420","CF58D72F1093450EF927961F1FC3EE8D7797912AF23F8E8383AEDC3F15C47EB7"
"explorer.exe","C:\WINDOWS\explorer.exe","C:\WINDOWS\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","2188","21760","B121D7F22BA12FD42E3663DE08305654C289F64C7DAEAD4A0047B7D88E366346"
"OUTLOOK.EXE","C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE","""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" ","14804","35400","3D6DCE45AEA42A6AB6F6A269A65CB1B42309AF0393CC9821EB91BF0CABDE925F"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=OUTLOOK.EXE --webview-exe-version=16.0.17928.20392 --user-data-dir=""C:\Users\mikes\AppData\Local\Microsoft\Office\16.0\Wef\webview2\bdfe8290-8c16-4985-ab7e-934b685d9094_ADAL\2\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --lang=en-US --mojo-named-platform-channel-pipe=35400.32492.744416517411950812 /pfhostedapp:a6c4b7db44c263a19ef78e3d83ecec71bf3e4d36","35400","14032","CD484193B48D0F9DA6662B42936A8D872DB14906ECBBA5FBA46E036DFA9F570A"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\mikes\AppData\Local\Microsoft\Office\16.0\Wef\webview2\bdfe8290-8c16-4985-ab7e-934b685d9094_ADAL\2\EBWebView /prefetch:4 /pfhostedapp:a6c4b7db44c263a19ef78e3d83ecec71bf3e4d36 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\mikes\AppData\Local\Microsoft\Office\16.0\Wef\webview2\bdfe8290-8c16-4985-ab7e-934b685d9094_ADAL\2\EBWebView\Crashpad --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=132.0.6834.111 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=132.0.2957.127 --initial-client-data=0x17c,0x180,0x184,0x9c,0x18c,0x7ffa1baeb078,0x7ffa1baeb084,0x7ffa1baeb090","14032","30748","CD484193B48D0F9DA6662B42936A8D872DB14906ECBBA5FBA46E036DFA9F570A"
"ai.exe","C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\ai.exe","""C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\ai.exe"" ""8C5F0D3F-E4BC-4814-A2F4-123A3004B6FE"" ""2482CFED-B5EE-497A-8EDC-DBFFFF7BE1BC"" ""35400"" ""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE"" ""WordCombinedFloatieLreOnline.onnx""","35400","25264","CC037825B5741307C5E9C64BA4D905AE35E0FFF54DDA71DAF55EDAAFF093C0C4"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe"" --type=gpu-process --string-annotations --noerrdialogs --user-data-dir=""C:\Users\mikes\AppData\Local\Microsoft\Office\16.0\Wef\webview2\bdfe8290-8c16-4985-ab7e-934b685d9094_ADAL\2\EBWebView"" --webview-exe-name=OUTLOOK.EXE --webview-exe-version=16.0.17928.20392 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --always-read-main-dll --field-trial-handle=1828,i,16496008834551639716,14848324135464703644,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --variations-seed-version --mojo-platform-channel-handle=1816 /prefetch:2 /pfhostedapp:a6c4b7db44c263a19ef78e3d83ecec71bf3e4d36","14032","25144","CD484193B48D0F9DA6662B42936A8D872DB14906ECBBA5FBA46E036DFA9F570A"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations --noerrdialogs --user-data-dir=""C:\Users\mikes\AppData\Local\Microsoft\Office\16.0\Wef\webview2\bdfe8290-8c16-4985-ab7e-934b685d9094_ADAL\2\EBWebView"" --webview-exe-name=OUTLOOK.EXE --webview-exe-version=16.0.17928.20392 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --always-read-main-dll --field-trial-handle=2092,i,16496008834551639716,14848324135464703644,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --variations-seed-version --mojo-platform-channel-handle=2084 /prefetch:11 /pfhostedapp:a6c4b7db44c263a19ef78e3d83ecec71bf3e4d36","14032","29948","CD484193B48D0F9DA6662B42936A8D872DB14906ECBBA5FBA46E036DFA9F570A"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --string-annotations --noerrdialogs --user-data-dir=""C:\Users\mikes\AppData\Local\Microsoft\Office\16.0\Wef\webview2\bdfe8290-8c16-4985-ab7e-934b685d9094_ADAL\2\EBWebView"" --webview-exe-name=OUTLOOK.EXE --webview-exe-version=16.0.17928.20392 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --always-read-main-dll --field-trial-handle=2380,i,16496008834551639716,14848324135464703644,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --variations-seed-version --mojo-platform-channel-handle=1768 /prefetch:13 /pfhostedapp:a6c4b7db44c263a19ef78e3d83ecec71bf3e4d36","14032","26764","CD484193B48D0F9DA6662B42936A8D872DB14906ECBBA5FBA46E036DFA9F570A"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe"" --type=renderer --string-annotations --noerrdialogs --user-data-dir=""C:\Users\mikes\AppData\Local\Microsoft\Office\16.0\Wef\webview2\bdfe8290-8c16-4985-ab7e-934b685d9094_ADAL\2\EBWebView"" --webview-exe-name=OUTLOOK.EXE --webview-exe-version=16.0.17928.20392 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --js-flags=""--harmony-weak-refs-with-cleanup-some --expose-gc --ms-user-locale="" --time-ticks-at-unix-epoch=-1737028933588977 --launch-time-ticks=1199689973444 --always-read-main-dll --field-trial-handle=4872,i,16496008834551639716,14848324135464703644,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --variations-seed-version --mojo-platform-channel-handle=4712 /pfhostedapp:a6c4b7db44c263a19ef78e3d83ecec71bf3e4d36 /prefetch:1","14032","15280","CD484193B48D0F9DA6662B42936A8D872DB14906ECBBA5FBA46E036DFA9F570A"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" ","14804","28280","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=crashpad-handler --user-data-dir=C:\Users\mikes\AppData\Roaming\Code /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\mikes\AppData\Roaming\Code\Crashpad --url=appcenter://code?aid=a4e3233c-699c-46ec-b4f4-9c2a77254662&uid=ee59980f-1df9-4c55-8749-490f6cf90399&iid=ee59980f-1df9-4c55-8749-490f6cf90399&sid=ee59980f-1df9-4c55-8749-490f6cf90399 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.95.2 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=32.2.1 --initial-client-data=0x480,0x484,0x488,0x47c,0x48c,0x7ff7403590b8,0x7ff7403590c4,0x7ff7403590d0","28280","33860","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=gpu-process --user-data-dir=""C:\Users\mikes\AppData\Roaming\Code"" --gpu-preferences=UAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=1680,i,14906999061380728793,11448247543780500707,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1668 /prefetch:2","28280","36860","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\mikes\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=2068,i,14906999061380728793,11448247543780500707,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1980 /prefetch:11","28280","16860","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=renderer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\resources\app"" --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1737028933588555 --launch-time-ticks=1199702578348 --field-trial-handle=3120,i,14906999061380728793,11448247543780500707,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3116 --vscode-window-config=vscode:d915e85b-1797-43f5-accc-452bf152822b /prefetch:1","28280","26192","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1564,i,14906999061380728793,11448247543780500707,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3656 /prefetch:14","28280","31120","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","2188","39632","FF05FAFEA7DB48A7AE5DC72F8880D326EBF9B9CCBE881820F327DC98EADB84F0"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe"" --type=renderer --string-annotations --noerrdialogs --user-data-dir=""C:\Users\mikes\AppData\Local\Microsoft\Office\16.0\Wef\webview2\bdfe8290-8c16-4985-ab7e-934b685d9094_ADAL\2\EBWebView"" --webview-exe-name=OUTLOOK.EXE --webview-exe-version=16.0.17928.20392 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=8 --js-flags=""--harmony-weak-refs-with-cleanup-some --expose-gc --ms-user-locale="" --time-ticks-at-unix-epoch=-1737028933588977 --launch-time-ticks=1199704963131 --always-read-main-dll --field-trial-handle=5620,i,16496008834551639716,14848324135464703644,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --variations-seed-version --mojo-platform-channel-handle=5456 /pfhostedapp:a6c4b7db44c263a19ef78e3d83ecec71bf3e4d36 /prefetch:1","14032","25628","CD484193B48D0F9DA6662B42936A8D872DB14906ECBBA5FBA46E036DFA9F570A"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3808,i,14906999061380728793,11448247543780500707,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3704 /prefetch:14","28280","30372","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3816,i,14906999061380728793,11448247543780500707,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3820 /prefetch:14","28280","24880","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Code"" --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=5296,i,14906999061380728793,11448247543780500707,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=4560 /prefetch:14","28280","33444","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"conhost.exe","\\?\C:\WINDOWS\system32\conhost.exe","\\?\C:\WINDOWS\system32\conhost.exe --headless --inheritcursor --width 80 --height 30 --signal 0x3d8 --server 0x3cc","24880","19952","2BF11711D405A2019D5F58046A954FCCF62A2F90BCF1AB2D77BC78E1690F2AA3"
"powershell.exe","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command ""try { . \""c:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1\"" } catch {}""","24880","28800","D3B4B97C2BF97D70E5655FF4C4CA1D8CEF9DED51685CFD764247CFDA98EE68DF"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" c:\Users\mikes\.vscode\extensions\formulahendry.auto-rename-tag-0.1.10\packages\server\dist\serverMain.js --node-ipc --clientProcessId=33444","33444","15328","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"Code.exe","C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe","""C:\Users\mikes\AppData\Local\Programs\Microsoft VS Code\Code.exe"" c:\Users\mikes\.vscode\extensions\kamikillerto.vscode-colorize-0.16.0\server\out\server.js --node-ipc --clientProcessId=33444","33444","11520","9F0AA5148E217D4CA6FAB84DC4CAF4B9339D74003F8BC36F394EFBE50425E298"
"explorer.exe","C:\WINDOWS\explorer.exe","C:\WINDOWS\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","2188","22408","B121D7F22BA12FD42E3663DE08305654C289F64C7DAEAD4A0047B7D88E366346"
"chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --max_old_space_size=4096","14804","9572","66E3CAEEF96BE99679F47623397B1D29B588EA413C5B3ECDBABA7989F56A66F3"
"chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\mikes\AppData\Local\Google\Chrome\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\mikes\AppData\Local\Google\Chrome\User Data\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=132.0.6834.159 --initial-client-data=0x11c,0x120,0x124,0xf8,0x128,0x7ff9fa45dcf8,0x7ff9fa45dd04,0x7ff9fa45dd10","9572","34248","66E3CAEEF96BE99679F47623397B1D29B588EA413C5B3ECDBABA7989F56A66F3"
